reliability_status,pass_probability_pct,avg_margin_cw,tim_id,mpn,type,heatsink_model,heatsink_r_th,calculated_tim_r_cw,threshold_limit_cw,max_t_case_99,cost_per_app,k_wmk,thickness_mm,manufacturer,description
PASS,100.0,1.0632,TP-0339,TGP 40000SF-0.100-00-0606,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0619,1.1252,68.81,287601.3,40.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.100"" Thickness, Thermexit, IDH 2964639"
FAIL,0.0,-0.5259,TP-0340,A14428-01,Thermal Pad,ModuleLED_Micro_8680,1.2,1.6511,1.1252,133.51,201.4,3.0,5.08,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.7952,TP-0341,TGP6000ULM-0.080-12-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.33,1.1252,79.71,128.08,6.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.080"" Thickness, TGP6000ULM, IDH 2195669"
PASS,100.0,0.977,TP-0342,TGP10000ULM-0.060-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1481,1.1252,72.31,257.41,10.0,1.52,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.060"" Thickness, TGP10000ULM, IDH 2591009"
PASS,100.0,1.06,TP-0343,TGP40000SF-0.100-01-0606-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0651,1.1252,68.94,316349.34,40.0,2.67,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.105"" Thickness, Thermexit"
PASS,100.0,0.9601,TP-0344,2722289,Thermal Pad,ModuleLED_Micro_8680,1.2,0.165,1.1252,73.03,278.43,12.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.080"" Thickness"
PASS,100.0,1.098,TP-0345,TG-A1780-250-250-0.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0271,1.1252,67.39,183.97,18.0,0.5,t-Global Technology,Thermal Pad Gray 250.00mm x 250.00mm Square
PASS,100.0,1.043,TP-0346,TG-A1780-150-150-1.5,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0822,1.1252,69.62,533.9,17.8,1.5,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,0.6082,TP-0347,2214846,Thermal Pad,ModuleLED_Micro_8680,1.2,0.517,1.1252,87.36,147.17,6.0,3.18,Bergquist,Thermal Pad Gray 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,1.0478,TP-0348,TGP 40000SF-0.125-00-0606,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0774,1.1252,69.44,344818.63,40.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6x6"" Sheet, 0.125"" Thickness, Thermexit, IDH 2964638"
PASS,100.0,0.8036,TP-0349,TGF30SF-07870787-039,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3215,1.1252,79.39,318.13,3.0,0.99,Leader Tech Inc.,Thermal Pad Gray 199.90mm x 199.90mm Square Tacky - Both Sides
PASS,100.0,0.7126,TP-0350,TGP6000ULM-0.100-12-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.4126,1.1252,83.06,157.23,6.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.100"" Thickness, TGP6000ULM, IDH 2196912"
PASS,100.0,0.9272,TP-0351,TGP10000ULM-0.080-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1979,1.1252,74.37,315.96,10.0,2.03,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.080"" Thickness, TGP10000ULM, IDH 2591010"
PASS,100.0,1.0477,TP-0352,TGP40000SF-0.125-01-0606-NA,Thermal Pad,ModuleLED_Micro_8680,1.2,0.0775,1.1252,69.44,379290.26,40.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 6 x 6"" Sheet, Tacky Pad, 0.125"" Thickness, Thermexit"
PASS,100.0,0.919,TP-0353,2722290,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2061,1.1252,74.68,342.0,12.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.100"" Thickness"
PASS,100.0,0.9683,TP-0354,TG-A1250-310-310-2.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1568,1.1252,72.67,162.72,12.5,2.01,t-Global Technology,Thermal Pad Green 310.00mm x 310.00mm Square
PASS,100.0,1.0152,TP-0355,TG-A1780-150-150-2.0,Thermal Pad,ModuleLED_Micro_8680,1.2,0.11,1.1252,70.77,698.59,17.8,2.01,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square
PASS,100.0,0.6086,TP-0356,TGP6000ULM-0.125-12-0816,Thermal Pad,ModuleLED_Micro_8680,1.2,0.5165,1.1252,87.35,200.59,6.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, 6W/m-K, 8"" x 16"" Sheet, 0.125"" Thickness, TGP6000ULM, IDH 2214846"
PASS,100.0,0.8774,TP-0357,2722291,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2478,1.1252,76.4,435.61,12.0,3.05,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.120"" Thickness"
PASS,100.0,0.919,TP-0358,TGP12000ULM-0.100-00-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2062,1.1252,74.7,442.31,12.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.100"" Thickness, TGP12000ULM"
PASS,100.0,0.8671,TP-0359,TGP12000ULM-0.125-00-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.258,1.1252,76.82,453.59,12.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, 12W/m-K, Ultra-Low Modulus, 8""x8"" Sheet, 0.125"" Thickness, TGP12000ULM"
PASS,100.0,0.9925,TP-0360,A17751-04,Thermal Pad,ModuleLED_Micro_8680,1.2,0.1326,1.1252,71.69,91.47,7.5,1.02,Laird Technologies - Thermal Materials,Thermal Pad Gray 457.20mm x 457.20mm Square Tacky - Both Sides
PASS,100.0,0.836,TP-0361,2722292,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2891,1.1252,78.06,471.75,12.0,3.56,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.140"" Thickness"
PASS,100.0,0.8776,TP-0362,TGP10000ULM-0.100-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.2476,1.1252,76.36,478.76,10.0,2.54,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.100"" Thickness, TGP10000ULM, IDH 2599712"
PASS,100.0,0.8149,TP-0363,TGP10000ULM-0.125-02-0808,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3103,1.1252,78.91,527.01,10.0,3.18,Bergquist Company,"Thermal Interface Products GAP PAD, 10W/m-K, 8"" x 8"" Sheet, 0.125"" Thickness, TGP10000ULM, IDH 2599713"
PASS,100.0,0.7952,TP-0364,2722293,Thermal Pad,ModuleLED_Micro_8680,1.2,0.3299,1.1252,79.73,539.28,12.0,4.06,Bergquist Company,"Thermal Interface Products GAP PAD, 12 W/m-K, Ultra-Low Modulus, 8"" x 8"" Sheet, 0.160"" Thickness"
