tim_id,datasheet,mfr_part_number,mfr,price_thb,product_type,dimensions_mm,category,width_mm,length_mm,weight_g,useable_temp_range_c,thermal_conductivity_wmk,shape,outline_mm,thickness_mm,max_temp_c,min_temp_c
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-30-Datasheet-CHODS1125.pdf,65-00-GREASE30-0160,Parker Chomerics,4549.03,Silicone Grease,160cc Container,,,,,-58°F ~ 392°F (-50°C ~ 200°C),3.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-50-Datasheet-CHODS1126.pdf,65-00-GREASE50-0160,Parker Chomerics,4774.25,Silicone Grease,160cc Container,,,,,-58°F ~ 392°F (-50°C ~ 200°C),5.00,,,,,
,https://www.laird.com/sites/default/files/2025-05/THR-DS-Tflex%20CR550_202505.pdf,A18835-02,Laird Technologies - Thermal Materials,4816.83,Liquid Gap Filler,200cc Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.40,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GREASE-70-Datasheet-CHODS1127.pdf,65-00-GREASE70-0160,Parker Chomerics,4909.45,Silicone Grease,160cc Container,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-GAP-GEL-75VT-Datasheet-CHODS1112.pdf,65-02-GEL75VT-0180,Parker Chomerics,7977.13,Silicone Gel,180cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),7.50,,,,,
,https://www.laird.com/sites/default/files/2025-05/THR-DS-Tflex%20CR550_202505.pdf,A18835-03,Laird Technologies - Thermal Materials,8384.68,Liquid Gap Filler,400cc Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.40,,,,,
,https://media.startech.com/cms/pdfs/silvgrease1_datasheet.pdf,SILVGREASE1,StarTech.com,264.55,Silicone Compound,1.5 gram Syringe,,,,,-30°C ~ 180°C,1.93,,,,,
,https://media.startech.com/cms/pdfs/heatgrease20_datasheet.pdf,HEATGREASE20,StarTech.com,301.93,Silicone Compound,20 gram Tube,,,,,-4°F ~ 212°F (-20°C ~ 100°C),1.07,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLPF0750/datasheet.xhtml,WLPF 07 50,Fischer Elektronik,363.35,Non-Silicone Compound,20 ml Syringe,,,,,-40°F ~ 302°F (-40°C ~ 150°C),0.70,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6555/TP-2002-50g-Jar_Silicone%20Thermal%20Putty.pdf,TP2002-50g-Jar,Penchem Technologies Sdn Bhd,520,Silicone Putty,50 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),2.0,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLK10/datasheet.xhtml,WLK 10,Fischer Elektronik,871.65,Epoxy Adhesive,10 gram,,,,,-,0.84,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLKDK4/datasheet.xhtml,WLK DK 4,Fischer Elektronik,875.55,Epoxy Adhesive,4 ml Syringe,,,,,-58°F ~ 293°F (-50°C ~ 145°C),1.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5344/X-putty.pdf,X-PUTTY-100,"Shiu Li Technology Co., Ltd.",912.93,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLKDK10/datasheet.xhtml,WLK DK 10,Fischer Elektronik,914.88,Epoxy Adhesive,10 ml Syringe,,,,,-58°F ~ 293°F (-50°C ~ 145°C),1.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH833-3_0.1_0.1-ND%20%3B%203962-TH833-3_0.5_0.5-ND.pdf,TH833-3_0.1_0.1,Penchem Technologies Sdn Bhd,975,"Silicone Compound, 2 Part",100 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),2.0,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK223DM.pdf,PK223DM-110,"Shiu Li Technology Co., Ltd.",1008.15,"Liquid Gap Filler, 2 Part",110 gram Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),2.00,,,,,
,https://media.startech.com/cms/pdfs/silv5-thermal-paste_datasheet.pdf,SILV5-THERMAL-PASTE,StarTech.com,1050.4,Silicone Compound,1.5 gram Syringe,,,,,-22°F ~ 365°F (-30°C ~ 180°C),3.20,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH235-2-30G-2SYR-ND%20%3B%204SYR-ND%20%3B500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%2050G-4JAR-ND.pdf,TH235-2-50G-2JAR,Penchem Technologies Sdn Bhd,1170,Non-Silicone Putty,50 gram Jar,,,,,5°F ~ 248°F (-15°C ~ 200°C),3.00,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15025-Datasheet-March-2023-v103.pdf,DM-TIM-15025-SYP-10,Dycotec Materials Ltd,1243.45,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),2.50,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty.pdf,H-PUTTY-100,"Shiu Li Technology Co., Ltd.",1283.1,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH930-500G-JAR-ND%20%3B%203962-TH930-50G-2JAR-ND%20%3B%203962-TH930-50G-4JAR-ND.pdf,TH930-50G-2JAR,Penchem Technologies Sdn Bhd,1332.5,Silicone Putty,50 gram Jar,,,,,-76°F ~ 392°F (-60°C ~ 200°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH855-5-30G-2SYR-ND%20%3B%2030G-4SYR-ND%20%3B%20500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%204JAR-ND.pdf,TH855-5-50G-2JAR,Penchem Technologies Sdn Bhd,1456,Silicone Putty,50 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.00,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15025-Datasheet-March-2023-v103.pdf,DM-TIM-15025-SY-30,Dycotec Materials Ltd,1467.7,Non-Silicone Compound,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),2.50,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15045-Datasheet-v1-01.pdf ,DM-TIM-15045-SYP-10,Dycotec Materials Ltd,1491.43,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.50,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/05/Dycotec-DM-TIM-15075-TDS_1.01-1.pdf,DM-TIM-15075-SYP-10,Dycotec Materials Ltd,1494.68,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),7.50,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15065-TDS-1-01.pdf ,DM-TIM-15065-SYP-10,Dycotec Materials Ltd,1499.55,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),6.50,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/11/Dycotec-DM-TIM-15340_EPOXY_TDS_v1.00.pdf,DM-TIM-15340-SYP,Dycotec Materials Ltd,1757.28,Epoxy Adhesive,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),3.70,,,,,
,Https://www.dycotecmaterials.com/wp-content/uploads/2024/10/Dycotec-DM-TIM-15045-Datasheet-v1-01.pdf ,DM-TIM-15045-SY-30,Dycotec Materials Ltd,1811.23,Non-Silicone Compound,30cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),4.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-THERM-A-GAP-GEL-20-Datasheet-CHODS1005.pdf,65-02-GEL20-0030,Parker Chomerics,1851.53,Gel Gap Filler,30cc Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),2.4,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/08/Dycotec-DM-TIM-15085-TDS_v1.00-1.pdf,DM-TIM-15085-SYP-10,Dycotec Materials Ltd,1852.5,Non-Silicone Compound,10cc Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),8.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5344/X-putty.pdf,X-PUTTY-100-KIT,"Shiu Li Technology Co., Ltd.",1936.35,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.00,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2023/06/Dycotec-DM-TIM-15323_EPOXY_TDS_v1.01.pdf,DM-TIM-15323-SYP,Dycotec Materials Ltd,1937.33,Epoxy Adhesive,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),2.30,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/NEP220.pdf,EPDM20-135,"Shiu Li Technology Co., Ltd.",2077.4,"Liquid Gap Filler, 2 Part",50 ml Cartridges,,,,,-40°F ~ 248°F (-40°C ~ 120°C),2.2,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/N-putty2-s.pdf,N-PUTTY2-100,"Shiu Li Technology Co., Ltd.",2138.5,Non-Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/3944/GCS-018-GS-WE.pdf,GCS-018-GS-WE-1KG,European Thermodynamics Ltd,2227.23,Silicone Grease,1 kg Container,,,,,-40°F ~ 392°F (-40°C ~ 200°C),1.80,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty.pdf,S-PUTTY-100-KIT,"Shiu Li Technology Co., Ltd.",2241.85,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/N-putty-s.pdf,N-PUTTY-100-KIT,"Shiu Li Technology Co., Ltd.",2245.43,Non-Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),3.50,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty.pdf,H-PUTTY-100-KIT,"Shiu Li Technology Co., Ltd.",2306.85,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH855-5-30G-2SYR-ND%20%3B%2030G-4SYR-ND%20%3B%20500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%204JAR-ND.pdf,TH855-5-30G-2SYR,Penchem Technologies Sdn Bhd,2314,Silicone Putty,30 gram Syringe,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380NANBNC.pdf,G3380NC-100,"Shiu Li Technology Co., Ltd.",2352.35,Non-Silicone Grease,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),4.50,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2022/04/Dycotec-DM-TIM-15203_PCM_TDS-1.pdf,DM-TIM-15203-S-250,Dycotec Materials Ltd,2651.35,Phase Change Thermal Compound,250 gram Jar,,,,,302°F (150°C),1.75,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5342/TH235-2.pdf,TH235-2-500G-JAR,Penchem Technologies Sdn Bhd,2729.03,Non-Silicone Putty,500 gram Container,,,,,5°F ~ 248°F (-15°C ~ 200°C),3.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty2-s.pdf,S-PUTTY2-100-KIT,"Shiu Li Technology Co., Ltd.",2765.1,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty2.pdf,H-PUTTY2-100-KIT,"Shiu Li Technology Co., Ltd.",2856.43,Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380NANBNC.pdf,G3380NA-120-KIT,"Shiu Li Technology Co., Ltd.",2859.68,Non-Silicone Grease,120 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),1.30,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7071/GCS-NSP30.png,GCS-NSP30-100ML,European Thermodynamics Ltd,3065.73,Non-Silicone Putty,100 ml Syringe,,,,,-,3.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/N-putty2-s.pdf,N-PUTTY2-100-KIT,"Shiu Li Technology Co., Ltd.",3161.93,Non-Silicone Putty,100 gram Cartridge,,,,,-76°F ~ 302°F (-60°C ~ 150°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/NEP220.pdf,EPDM20-135-KIT,"Shiu Li Technology Co., Ltd.",3287.38,"Liquid Gap Filler, 2 Part",50 ml Cartridges,,,,,-40°F ~ 248°F (-40°C ~ 120°C),2.2,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/3938/GCS-NSP75.pdf,GCS-NSP75 - 50ML,European Thermodynamics Ltd,3313.7,Non-Silicone Putty,50 ml Syringe,,,,,-40°F ~ 257°F (-40°C ~ 125°C),7.50,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/G3380ABKT.pdf,G3380D-100-KIT,"Shiu Li Technology Co., Ltd.",3348.15,Silicone Grease,100 gram Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK404DM.pdf,PK404DM-150-KIT,"Shiu Li Technology Co., Ltd.",3500.9,"Liquid Gap Filler, 2 Part",150 gram Cartridge,,,,,-67°F ~ 401°F (-55°C ~ 205°C),3.60,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty5-s.pdf,S-PUTTY5-100,"Shiu Li Technology Co., Ltd.",3534.38,Silicone Putty,30cc Tube,,,,,-,10.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH855-5-30G-2SYR-ND%20%3B%2030G-4SYR-ND%20%3B%20500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%204JAR-ND.pdf,TH855-5-500G-JAR,Penchem Technologies Sdn Bhd,3926,Silicone Putty,500 gram Container,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLKDK50/datasheet.xhtml,WLK DK 50,Fischer Elektronik,4104.75,Epoxy Adhesive,50 ml Cartridge,,,,,-58°F ~ 293°F (-50°C ~ 145°C),1.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK605DM.pdf,PK605DM-160,"Shiu Li Technology Co., Ltd.",4154.8,"Liquid Gap Filler, 2 Part",160 gram Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7158/EPDM30%20SDS%20%28EC%29.pdf,EPDM30-135-KIT,"Shiu Li Technology Co., Ltd.",4203.88,"Liquid Gap Filler, 2 Part",50 ml Cartridges,,,,,-40°F ~ 248°F (-40°C ~ 120°C),3.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty5-s.pdf,S-PUTTY5-100-KIT,"Shiu Li Technology Co., Ltd.",4216.88,Silicone Putty,30cc Tube,,,,,-,10.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_TT3000.pdf,TT3000-150,"Shiu Li Technology Co., Ltd.",4353.38,Silicone Grease,150 gram Cartridge,,,,,-76°F ~ 257°F (-60°C ~ 125°C),6.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLK120/datasheet.xhtml,WLK 120,Fischer Elektronik,4683.25,Epoxy Adhesive,"120 gram Jar, 12 gram Jar",,,,,-,0.84,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_D2000.pdf,D2000-140-KIT,"Shiu Li Technology Co., Ltd.",4845.43,"Silicone Grease, 2 Part",140 gram Cartridge,,,,,-67°F ~ 401°F (-55°C ~ 205°C),2.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH833-3_0.1_0.1-ND%20%3B%203962-TH833-3_0.5_0.5-ND.pdf,TH833-3_0.5_0.5,Penchem Technologies Sdn Bhd,4875,"Silicone Compound, 2 Part",500 gram Jar,,,,,-40°F ~ 392°F (-40°C ~ 200°C),2.0,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/3153_PK605DM.pdf,PK605DM-160-KIT,"Shiu Li Technology Co., Ltd.",5364.45,"Liquid Gap Filler, 2 Part",160 gram Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),5.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-THERM-A-GAP-GEL-20-Datasheet-CHODS1005.pdf,65-02-GEL20-0180,Parker Chomerics,6594.9,Gel Gap Filler,180cc Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),2.4,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/PK700DM.pdf,PK700DM-140,"Shiu Li Technology Co., Ltd.",7484.75,"Liquid Gap Filler, 2 Part","50 ml, 400 ml Cartridges",,,,,-76°F ~ 392°F (-60°C ~ 200°C),7.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6534/PK700DM.pdf,PK700DM-140-KIT,"Shiu Li Technology Co., Ltd.",8694.4,"Liquid Gap Filler, 2 Part","50 ml, 400 ml Cartridges",,,,,-76°F ~ 392°F (-60°C ~ 200°C),7.00,,,,,
,https://www.gcsthermal.com/wp-content/uploads/2023/12/GCS-040-GNS.pdf,GCS-040-GNS-1KG,European Thermodynamics Ltd,8798.08,Non-Silicone Grease,1 kg Container,,,,,-,4.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty.pdf,S-PUTTY-950,"Shiu Li Technology Co., Ltd.",9737.65,Silicone Putty,950 gram Container,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,https://www.laird.com/document/pmbu-doc-000011791,A16001-01,Laird Technologies - Thermal Materials,9959.63,Non-Silicone Grease,1/2 kg Can,,,,,-40°F ~ 257°F (-40°C ~ 125°C),5.40,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty.pdf,H-PUTTY-950,"Shiu Li Technology Co., Ltd.",10272.6,Silicone Putty,950 gram Container,,,,,-76°F ~ 356°F (-60°C ~ 180°C),3.50,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/Parker-Chomerics-THERM-A-GAP-GEL-20-Datasheet-CHODS1005.pdf,65-00-GEL20-0300,Parker Chomerics,10526.1,Gel Gap Filler,300cc Cartridge,,,,,-67°F ~ 392°F (-55°C ~ 200°C),2.4,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/S-putty2-s.pdf,S-PUTTY2-985,"Shiu Li Technology Co., Ltd.",13938.6,Silicone Putty,985 gram Container,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,https://lipoly.com/wp-content/uploads/Datasheet/Liquid%20Gap%20Filler/Thermal%20Putty/H-putty2.pdf,H-PUTTY2-1000,"Shiu Li Technology Co., Ltd.",14664,Silicone Putty,1 kg Container,,,,,-76°F ~ 356°F (-60°C ~ 180°C),6.00,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2022/08/Dycotec-DM-TIM-15204_PCM_TDS-1.pdf,DM-TIM-15204-S-1000,Dycotec Materials Ltd,17933.5,Phase Change Thermal Compound,1 kg Container,,,,,302°F (150°C),3.30,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6555/TP-2004-50g-Jar_Silicone%20Thermal%20Putty.pdf,TP2004-50g-Jar,Penchem Technologies Sdn Bhd,812.5,Silicone Putty,50 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),4.0,,,,,
,-,TH934-9_0.1_0.1-ND,Penchem Technologies Sdn Bhd,942.5,"Silicone Compound, 2 Part",100 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),1.00,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6555/TP-2002-100g-Jar_Silicone%20Thermal%20Putty.pdf,TP2002-100g-Jar,Penchem Technologies Sdn Bhd,975,Silicone Putty,100 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),2.0,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLK30/datasheet.xhtml,WLK 30,Fischer Elektronik,1700.73,Epoxy Adhesive,"30 gram Jar, 3 gram Jar",,,,,-,0.84,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH235-2-30G-2SYR-ND%20%3B%204SYR-ND%20%3B500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%2050G-4JAR-ND.pdf,TH235-2-50G-4JAR,Penchem Technologies Sdn Bhd,2223,Non-Silicone Putty,50 gram Jar,,,,,5°F ~ 248°F (-15°C ~ 200°C),3.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/GELS20/datasheet.xhtml,GEL S 20,Fischer Elektronik,3132.35,"Liquid Gap Filler, 2 Part",50 ml Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),1.80,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH235-2-30G-2SYR-ND%20%3B%204SYR-ND%20%3B500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%2050G-4JAR-ND.pdf,TH235-2-30G-4SYR,Penchem Technologies Sdn Bhd,3367.98,Non-Silicone Putty,30 gram Syringe,,,,,5°F ~ 248°F (-15°C ~ 200°C),3.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLP500S/datasheet.xhtml,WLP 500 S,Fischer Elektronik,3552.9,Silicone Compound,500 gram Container,,,,,-40°F ~ 482°F (-40°C ~ 250°C),0.61,,,,,
,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6398/3962-TH855-5-30G-2SYR-ND%20%3B%2030G-4SYR-ND%20%3B%20500G-JAR-ND%20%3B%2050G-2JAR-ND%20%3B%204JAR-ND.pdf,TH855-5-30G-4SYR,Penchem Technologies Sdn Bhd,4396.6,Silicone Putty,30 gram Syringe,,,,,-40°F ~ 392°F (-40°C ~ 200°C),5.00,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/GELS40/datasheet.xhtml,GEL S 40,Fischer Elektronik,4399.53,"Liquid Gap Filler, 2 Part",50 ml Cartridge,,,,,-40°F ~ 392°F (-40°C ~ 200°C),4.30,,,,,
,https://www.dycotecmaterials.com/wp-content/uploads/2022/04/Dycotec-DM-TIM-15203_PCM_TDS-1.pdf,DM-TIM-15203-S-1000,Dycotec Materials Ltd,5990.08,Phase Change Thermal Compound,1 kg Container,,,,,302°F (150°C),1.75,,,,,
,https://www.fischerelektronik.de/web_fischer/en_GB/VA/WLKSK50/datasheet.xhtml,WLK SK 50,Fischer Elektronik,12145.9,"Silicone Compound, 2 Part",50 ml Cartridge,,,,,-76°F ~ 356°F (-60°C ~ 180°C),2.00,,,,,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-FILLER-TGF-3600-en_GL.pdf,GF3500S35-07-60-50CC,Bergquist,1674.4,"Liquid Gap Filler, 2 Part",50cc Cartridge,,,,,-76°F ~ 392°F (-60°C ~ 200°C),3.60,,,,,
,https://www.laird.com/document/pmbu-doc-000005173,A17170-02,Laird Technologies - Thermal Materials,3057.28,Silicone Compound,180cc Cartridge,,,,,-40°F ~ 302°F (-40°C ~ 150°C),3.70,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2019/07/TG-N909_UK.pdf,TG-N909-1000,t-Global Technology,13106.28,Non-Silicone Grease,1 kg Container,,,,,-40°F ~ 392°F (-40°C ~ 200°C),9.00,,,,,
,https://www.parker.com/content/dam/Parker-com/Literature/Chomerics/datasheets/Parker-Chomerics-THERM-A-FORM-CIP-60-Datasheet-CHODS1072.pdf,65-00-CIP60-0045,Parker Chomerics,673.4,"Silicone Compound, 2 Part",50cc Cartridge,,,,,-58°F ~ 392°F (-50°C ~ 200°C),6.00,,,,,
,https://wakefieldthermal.com/wakefield-thermal-10cc-nonsilicone-grease-syringe-127-6-10/,127-6-10,Wakefield Thermal Solutions,1299.68,Non-Silicone Grease,10cc Syringe,,,,,-67°F ~ 392°F (-55°C ~ 200°C),6.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/03/TG4040_UK.pdf,TG4040-D-30CC,t-Global Technology,1722.83,Silicone Putty,30cc Syringe,,,,,-58°F ~ 356°F (-50°C ~ 180°C),3.00,,,,,
,http://www.chipquik.com/datasheets/TC2-50G.pdf,TC2-50G,Chip Quik Inc.,3248.38,Silicone Compound,50 gram Jar,,,,,-40°F ~ 302°F (-40°C ~ 150°C),4.30,,,,,
,https://www.laird.com/document/datasheet/tputty-403-datasheet,A16872-02,Laird Technologies - Thermal Materials,2723.18,Liquid Gap Filler,75cc Cartridge,,,,,-49°F ~ 302°F (-45°C ~ 150°C),2.30,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-N8000-Putty_UK.pdf,TG-N8000-55CC,t-Global Technology,3978,Non-Silicone Putty,55cc Syringe,,,,,-40°C ~ 125°C,8.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/03/TG4040_UK.pdf,TG4040-D-1000,t-Global Technology,9373.33,Silicone Putty,1 kg Container,,,,,-58°F ~ 356°F (-50°C ~ 180°C),3.00,,,,,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-Putty-Series_UK.pdf,TG6060-D-1000,t-Global Technology,13010.08,Silicone Putty,1 kg Container,,,,,-58°F ~ 356°F (-50°C ~ 180°C),6.30,,,,,
